Gene	RC1A	RC1B	RC2A	RC2B	RC3A	RC3B	RC4A	RC4B	RH1A	RH1B	RH2A	RH2B	RH3A	RH3B	RH4A	RH4B	YC0A	YC0B	YC1A	YC1B	YC2A	YC2B	YC3A	YC3B	YC4A	YC4B	YH1A	YH1B	YH2A	YH2B	YH3A	YH3B	YH4A	YH4B	YM9A	YM9B
CNAG_00649	14.6369	11.3933	17.2206	21.3552	22.901	25.6369	24.3134	23.5923	6.85757	11.6962	15.2343	25.1882	5.63004	17.693	8.18561	31.1016	23.3562	5.07793	11.2579	15.7481	39.8989	34.1659	54.7759	37.285	45.2563	41.5571	26.0396	22.087	52.9285	46.5699	51.2051	56.025	41.3972	33.8082	100.079	114.969
CNAG_00650	7.79756	7.22849	15.4196	14.0383	10.1567	14.5807	21.1539	21.9596	8.15473	15.9463	17.8967	18.7271	10.8548	18.7939	10.222	26.6122	3.53366	7.00366	6.70134	9.93057	6.96918	4.05893	13.2501	7.23503	8.25803	6.04491	8.61556	11.4526	11.5028	10.7538	10.891	11.8729	11.7808	13.2933	8.532	8.90594
CNAG_00651	7.12358	3.01672	9.64872	0.662071	4.99499	3.45689	2.48741	1.6909	2.12024	0.320317	4.61343	4.855	1.39256	0.433791	2.1641	5.26631	41.325	6.45482	12.0299	3.51169	4.70262	0.244746	1.66396	0.0755074	0.986021	0.420636	4.50239	0.348478	0.959641	0	1.32841	1.10411	0.901759	0.379734	0.895983	1.52658
CNAG_00652	7.49658	5.12213	24.157	4.15857	13.8109	14.1064	18.3008	24.7285	2.81323	12.0676	16.882	18.2694	8.62299	25.5384	10.6859	35.1402	30.7383	14.0748	10.8344	7.76421	22.0569	15.2306	11.2248	10.0516	13.9035	11.9897	8.42624	4.96571	17.3014	15.9328	26.4252	32.6158	21.6106	18.0186	17.7952	18.0759
CNAG_00653	1.40802	1.90761	1.45344	4.48744	2.66291	7.38302	4.16429	4.86054	0.479777	0	0.427962	2.11183	1.54056	2.35185	1.2673	4.23037	3.84856	0.915493	0.252622	1.00947	1.29227	0.884074	0.858645	1.50009	1.78065	1.67106	0.417011	0.419641	0.578275	0	0.359808	2.66017	0.66614	5.48589	0.269773	0.183761
CNAG_00654	86.0783	97.5216	22.0099	19.0142	18.6114	3.6566	12.2805	18.2495	6.98408	58.8666	0	34.1554	13.7447	55.3903	11.4548	49.3654	25.5463	11.0238	154.25	140.901	124.239	176.802	28.1514	21.4586	16.8922	11.6729	149.313	145.262	54.096	95.2328	49.0732	21.7323	14.5671	0	14.5042	46.6491
CNAG_00655	432.613	461.217	1100.59	1080.46	1337.9	1868.41	2294.3	2801.38	165.839	587.341	553.119	912.68	539.348	966.956	396.155	622.01	363.421	213.177	651.378	601.48	2130.79	1378.55	4295.64	3204.63	6555.5	5936.48	834.719	652.322	1638.48	2140.2	3729.99	6736.17	5058.37	4430.53	6632.25	5216.13
CNAG_00656	219.206	269.784	454.888	570.167	517.868	741.045	676.077	740.038	93.0585	343.44	286.978	381.413	215.782	408.261	147.634	256.24	175.076	58.6498	192.359	232.329	707.884	675.134	1542.21	1238.42	1673.41	1624.51	403.853	334.131	828.464	740.554	1190.76	1990.42	1263.98	1261.88	1554.36	1759.38
CNAG_00657	0	0	0.804368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_00658	1.8965	2.14404	5.01759	10.8033	6.89697	6.84173	11.877	10.4844	2.49002	6.36273	10.2026	8.43168	5.2334	3.69511	6.46218	11.6246	5.45007	3.22545	4.38211	1.47412	9.31986	4.7032	4.22981	7.73928	7.91497	5.99242	1.31473	2.97476	3.1745	6.7964	4.16415	10.4549	7.47499	5.40892	2.97272	8.5575
CNAG_00659	19.7521	0	13.8031	0	31.7723	46.1925	29.1932	39.3366	17.8183	13.236	62.4473	45.3169	35.6561	8.8561	22.1098	23.5121	0	14.0184	13.1204	6.65151	39.0607	10.7569	39.6321	22.7436	25.7702	53.0445	26.6581	4.86992	38.9672	35.3782	13.2609	15.794	11.8993	0	13.8713	69.4649
CNAG_00660	1.04971	0.711583	6.06337	4.2914	9.80574	7.16228	7.26947	8.15708	0.622865	2.26493	5.56798	8.48167	2.54548	5.88048	4.03988	8.96504	4.01965	2.68233	0.660406	2.44688	1.2068	1.87738	7.01322	6.50504	7.089	6.65401	1.49866	1.78167	5.27584	2.81733	5.01866	7.37665	7.93597	7.17207	3.87522	7.45016
CNAG_00661	1.31612	0.713753	8.93257	8.21754	9.53277	8.91813	14.0387	17.6366	1.66592	1.89317	12.8448	12.7613	4.55903	8.71931	9.60455	8.99225	8.56781	2.98936	0	1.32156	5.81039	2.89712	12.9438	10.6366	14.7521	8.86604	3.6898	1.51218	10.5836	8.47788	10.6974	10.0105	10.5814	12.14	9.8943	15.3077
CNAG_00662	20.9057	29.7354	33.7104	41.2537	47.4671	65.1562	59.2793	51.3908	7.22779	22.4468	22.4847	36.7763	5.17891	21.1981	18.0586	50.1588	25.1925	28.1613	42.436	72.1414	55.64	40.9351	26.0378	25.8728	20.4189	18.8684	60.2472	47.4761	35.9154	52.8015	33.5572	18.7642	18.0681	34.9433	15.3446	20.8449
CNAG_00663	20.5192	5.4288	18.8596	21.981	25.7194	31.9127	40.4702	35.1254	4.84093	8.17913	18.7863	13.85	6.55182	36.0794	12.7096	18.4359	33.9501	8.97751	26.0642	25.1935	31.2589	17.7113	13.8256	23.2296	28.0853	29.6598	42.6751	42.5498	23.6174	9.59652	22.3985	33.9657	14.2431	2.95157	11.532	17.4383
CNAG_00664	0	0.681535	0.181527	0.373732	1.30085	0.354866	1.03959	0.868105	0.995283	0	0.400215	0	0.348638	0.489824	2.43852	0.44042	1.92496	0	0.632386	0.360566	0.231109	0	0.134318	0.255996	0	0.285284	0.260932	0.13125	1.44418	0	0	0.415634	0.46334	0.85844	0	0.230108
CNAG_00665	12.9554	10.4729	26.9255	26.3622	18.3056	19.5726	17.7756	22.1304	15.1477	21.2571	25.5995	26.2546	11.686	17.2731	12.8629	21.1087	18.7051	5.68501	19.9977	14.4238	35.0767	21.8678	32.7689	23.902	36.4308	30.4116	20.3942	17.7917	35.5966	30.6084	33.0999	37.9529	35.6622	38.3893	45.1335	52.1723
CNAG_00666	23.8853	19.2992	22.0356	25.0266	22.2727	19.4982	22.3957	20.6844	13.1644	21.9361	24.9804	25.8679	12.3823	21.8503	11.5851	19.0185	13.5113	8.54863	29.7727	26.5462	54.656	49.105	68.2593	45.548	54.0962	54.1038	40.5877	27.284300000000002	59.11	51.2694	50.5693	74.5181	46.6358	41.8482	38.5252	35.0704
CNAG_00667	1.7253	2.34138	6.4712	5.12662	6.13858	7.95596	6.83437	4.77007	4.33922	5.45636	7.29406	11.1597	4.74999	9.74811	4.10641	11.4795	0.661299	2.93168	0.435281	1.48576	4.77394	5.13837	8.68796	7.39864	6.41677	5.10785	2.87279	3.06896	13.3607	7.42515	3.93027	4.5658	8.55183	7.09274	11.1315	6.81645
CNAG_00668	204.052	250.52	150.244	97.5678	129.498	128.912	184.199	185.306	130.238	209.017	133.798	146.2	94.9277	217.025	65.6867	167.94	316.69	192.568	361.407	280.092	90.5623	69.9873	100.012	100.491	68.3244	86.7113	166.728	150.466	77.6095	89.0074	109.598	139.058	83.5481	81.8398	67.5255	57.2239
CNAG_00669	7.48622	39.3591	20.4697	46.0378	36.5405	24.0595	31.2457	39.0856	6.40373	28.4961	20.909	30.4805	9.61288	20.6363	16.5751	31.4897	14.4965	8.93947	50.1745	57.1984	71.2498	74.0399	95.2516	84.051	94.5478	94.4252	58.5793	90.5176	121.644	80.9879	91.3374	91.0882	60.1319	48.5056	30.6092	47.5589
CNAG_00670	4.88636	4.82828	5.76039	8.57344	7.3774	10.0327	7.31452	10.4475	0.692787	1.91422	5.14159	6.11056	1.8201	4.32672	3.99854	5.82971	1.70458	1.7559	6.18279	5.2634	10.6891	7.61521	15.9873	20.9211	21.4387	13.1978	3.47662	5.12376	22.2601	15.9732	13.3645	15.4347	11.3791	24.4314	4.18603	10.6539
CNAG_00671	8.89656	7.16297	10.2357	9.50494	7.82865	9.28846	11.4903	10.1793	4.83301	3.5988	7.07356	10.3347	2.30858	8.66743	5.38328	14.1233	2.66202	3.31372	13.2996	14.7574	25.3278	24.9484	9.9603	13.6001	9.42048	8.84288	22.0929	24.6913	18.3601	20.2381	13.1336	27.5836	17.44	12.8287	6.71962	12.4834
CNAG_00672	310.151	345.147	470.912	749.508	812.159	1287.92	1000.9	1278.39	87.6175	390.899	293.526	507.305	244.802	629.283	106.299	265.852	267.862	88.8407	410.508	373.111	1226	917.115	2570.88	1995.83	3286.4	2463.59	528.763	488.174	1208.9	1295.14	2053.46	2619.94	2162.31	1892.24	2577.02	2865.86
CNAG_00673	11.9057	10.8113	23.762	23.5299	24.1332	19.2938	22.2119	36.6659	16.7331	19.9178	41.3566	32.1678	15.5421	36.0664	25.2743	41.6065	21.6277	11.8731	14.3234	15.9349	20.3536	30.9061	23.5907	21.8023	37.8219	42.6572	23.2615	21.6015	34.9153	35.8825	46.1459	62.4281	37.8716	54.9747	26.8024	32.0051
CNAG_00674	18.7625	23.6408	7.25093	10.4542	6.34626	8.98629	16.0408	11.5781	15.2853	48.6489	18.0681	28.4417	22.6174	39.1667	38.9515	91.8166	7.06233	16.7051	24.9285	31.255	20.3886	18.1042	7.71572	7.75187	6.4993	5.72056	46.884	51.3481	37.0028	32.0343	33.1282	47.1018	17.9639	16.6376	2.25141	7.69297
CNAG_00675	18.6999	5.09199	12.5461	1.8484	5.33462	9.38463	5.6211	6.47688	2.39638	7.1528	7.15738	12.6274	4.61696	5.4628	2.76915	17.9757	7.19046	14.0027	6.34466	19.4947	23.2192	16.9725	16.488	10.6899	12.2053	7.64666	13.7274	22.637	11.5681	7.50694	12.8387	6.19201	13.2776	8.62337	5.04872	18.2429
CNAG_00676	5.06379	12.1566	14.4448	13.0774	12.8288	14.8841	6.64449	12.3396	1.85388	10.8397	5.13892	18.5575	7.30517	4.92647	14.1089	4.4064	4.90387	6.97327	8.21531	9.14046	9.64513	12.1688	8.34683	19.4522	6.85587	9.93474	10.8121	5.40457	3.57641	9.30712	6.28735	39.9113	13.5674	4.47695	3.45174	15.6934
CNAG_00677	0	0	3.74516	5.79437	1.48593	4.59762	4.53666	12.6389	0	0	0.339601	2.6401	0	0.634358	4.33248	5.69207	2.50585	2.19336	4.14808	0.702718	6.07283	4.34754	10.2068	14.0885	23.1423	34.0001	0.341867	2.05856	3.71841	4.71107	4.74096	4.31483	11.6981	30.4474	7.03864	17.5733
CNAG_00678	30.1092	30.0345	32.6851	26.1108	37.2049	39.3867	27.621	36.1505	6.15789	31.5739	38.5225	76.8322	8.82454	30.0297	14.9689	65.4113	21.2055	31.6501	27.1887	42.2707	48.744	38.885	23.0616	16.4235	27.9619	18.09	51.372	53.855	64.8817	47.9006	39.7592	52.3021	39.9571	43.3435	20.8542	28.4431
CNAG_00679	126.815	364.515	203.532	78.5346	132.43	106.383	95.7698	90.8546	87.2207	416.469	228.77	294.457	105.734	131.887	61.9853	138.384	745.638	715.137	213.501	319.336	25.7863	9.74398	24.6106	16.481	14.9498	6.90309	208.629	232.551	28.7078	0	5.65193	21.1185	24.09	39.0578	23.9344	2.11471
CNAG_00680	2.89559	0.655979	7.34015	14.3256	6.90873	19.8343	10.6738	29.8048	2.25111	2.079	5.72598	8.20306	4.5999	6.31653	6.2476967	12.5622	4.44485	4.08297	6.72497	3.65961	24.881983638999998	28.4492	39.087000403930006	59.16623	37.6259	35.1366	10.83895	8.9898	20.71593	19.1082	20.362027868	32.9594	24.26520122962	47.0041	21.8325	19.2435
CNAG_00681	1.24298	0.5640369199999999	4.6401	4.643135	3.33836	6.14156	8.57647	16.877990126	0.4961225	1.1980093	1.8814707000000002	2.017181	1.5930825	2.4335929999999997	1.66042	8.89501	1.1947602	2.82811	0.5228433	1.04467199	7.22653	7.96832	13.21763	23.54616	24.6793	26.8384	0.7552863	0.8686157	7.44392	12.33782332	9.061067999999999	12.7326000517527	17.7654	17.6598	13.0598	16.76119
CNAG_00682	7.32184	10.2245	9.07909	6.0536	10.9904	9.89921	17.2144	13.6314	3.16336	10.0421	14.9555	13.6006	7.74032	13.024	13.7328	27.8189	14.4397	9.81145	11.5011	14.2401	9.99748	11.9129	7.79568	6.99622	9.93384	7.7447	11.7788	10.407	17.733	15.4673	17.9605	20.3592	17.6503	16.9881	9.8071	9.57658
CNAG_00683	8.24763	6.98834	21.03	21.4576	15.855	13.341	13.4282	13.1738	8.77156	14.0888	13.8109	15.202	13.0407	10.7976	13.3773	12.6433	22.6989	5.41597	10.052	6.74714	11.6135	3.82903	8.95317	4.11283	6.96131	5.8514	8.83021	4.71064	14.8057	3.07407	7.39223	7.67092	11.2141	12.7651	4.15169	13.2155
CNAG_00684	29.2927	62.6183	25.9333	62.2913	16.525	38.0275	15.6457	26.0856	12.9597	71.9613	15.5214	72.4706	19.6706	35.3427	12.5181	30.6068	31.7382	16.8282	47.0062	51.1536	31.1411	31.0633	12.201	9.38706	11.1927	20.6178	65.5021	56.784	67.9627	65.8745	33.3411	73.856	50.4985	39.2352	31.9012	26.1589
CNAG_00685	10.727	10.2867	14.9239	16.7249	8.12182	11.6959	9.95198	10.4817	10.7644	19.5702	11.7966	10.57	4.53206	10.7058	8.50335	15.5842	13.0243	2.37715	16.1307	17.0763	23.3405	13.2456	12.4455	8.52853	9.49351	8.51492	23.7698	21.5883	23.2941	22.7822	16.1045	32.013	13.9903	23.2381	6.32202	13.6568
CNAG_00686	274.03	362.714	158.619	205.293	38.9239	59.7991	61.2821	50.3963	213.056	388.901	78.5622	196.952	65.1132	247.481	53.7604	115.975	154.287	306.836	362.44	383.878	71.9902	81.1698	6.72034	2.27763	7.79544	6.37476	344.703	349.5	63.4171	83.9519	33.7576	165.472	47.8587	73.3038	6.70632	28.9929
CNAG_00687	2.04935	0.693351	7.3161000000000005	16.201041476	4.87196	9.15948	8.70808	7.51222	0.716877	0.921932	2.18734	5.0643899999999995	2.42213	5.240740000000001	4.20335	3.92922	3.18233	1.82452	5.776479999999999	1.88018	14.0609000677369	12.145579999999999	13.437110083	12.90896	9.76308	9.59497	6.15925	2.533934	12.5348266993	7.30783	6.77672	6.98358	6.063793116	6.532069999999999	7.37651	8.3374
CNAG_00688	1.84469	2.54576	11.7548	5.4184	16.4289	16.4677	22.784	16.7588	1.29596	5.23795	10.9628	36.1783	14.7491	39.4394	15.0698	60.763	7.19124	7.98155	2.43593	20.7143	23.2863	10.5818	18.5213	12.4159	17.2127	11.0642	20.9996	7.9449	20.6492	13.7541	10.5247	30.6752	19.4646	23.2748	15.228	11.6866
CNAG_00689	1.61148	3.82968	9.29228	1.79489	6.00378	4.1704	5.81024	1.67153	0.630368	4.63098	8.06928	10.1024	2.48416	4.31667	6.13806	20.0965	3.0904	4.32791	5.09109	6.0737	4.46788	1.1127	1.94546	3.02135	4.73194	7.04849	2.72953	5.27584	4.61758	14.4706	9.4394	7.33125	8.51229	6.223	4.336	7.60579
CNAG_00690	3.83938	7.17554	10.3679	11.3971	10.1616	11.7422	6.11922	15.2754	4.47821	15.1618	6.5544	9.7112	3.26812	12.6206	5.11659	10.4948	3.68472	1.89498	9.72675	8.27325	10.6732	22.5807	27.3535	19.6742	17.9276	17.9377	10.2768	7.05077	20.6018	16.122	17.0607	18.2658	14.0939	18.1689	7.75717	20.8369
CNAG_00691	6.12307	17.5046	15.4074	21.7903	11.1818	12.3877	11.2973	15.6924	3.76965	19.324	15.987	28.775	11.5544	54.8553	15.6535	41.2045	16.479	26.1435	21.0274	24.2109	7.40996	4.08182	2.31308	6.08861	7.49076	11.4973	17.3322	16.1097	6.99418	11.058	26.3252	18.2468	12.3513	31.7538	4.9586	8.24538
CNAG_00692	4.66978	1.9039	3.36327	4.15905	3.74224	4.17473	5.76388	6.1386	1.45396	5.36521	15.9533	15.4952	12.0962	20.0125	12.5894	20.8336	8.06581	8.69596	5.91289	5.03088	5.19032	1.8088	4.01603	4.78417	4.73823	6.94272	6.82654	2.44953	18.0454	11.2013	13.2177	23.1813	11.1046	15.2614	3.14435	3.88042
CNAG_00693	2.082	1.53836	13.6784	12.9502	6.75622	10.5099	8.07434	8.49306	2.5607	2.72416	11.7853	13.6032	5.67212	11.6185	7.48675	13.7675	7.96595	3.66251	2.61386	3.73138	12.155	8.73202	11.5097	12.2507	12.7901	10.6451	4.31493	1.48038	13.6061	12.3937	12.6343	13.7667	18.5179	16.4474	8.37546	10.0243
CNAG_00694	11.2261	10.8721	17.3681	21.059	17.9755	16.8538	12.8176	14.5861	7.82127	12.6874	12.0485	12.3108	8.33023	13.2808	10.3593	20.837	14.3302	4.55269	11.773	18.2129	17.9486	26.3323	24.147	23.7826	20.6943	22.6623	21.0952	19.6843	24.1792	23.9158	20.1307	41.1029	25.3378	28.3113	25.478	33.0517
CNAG_00695	3.33841	4.02834	3.74458	1.102	5.53155	4.53803	6.8834	5.64168	2.03656	2.6656	3.52435	6.89942	1.01913	1.80667	4.19612	8.44194	4.26658	3.14901	7.02439	3.86049	6.50621	3.07085	4.37475	4.42174	3.15169	5.07316	4.82876	3.49509	13.8247	8.43113	13.5776	12.8851	10.1632	6.35942	5.48671	8.52923
CNAG_00696	8.24657	10.5105	11.1051	3.84896	4.65745	7.98962	12.1968	10.4906	3.22428	7.21612	10.7701	13.577	3.61418	11.1867	5.38741	17.7166	9.89563	11.1447	21.906	15.0086	2.96409	2.751	1.72376	1.5331	1.23467	1.82926	11.3854	6.40406	7.44261	7.50245	6.45027	8.01809	7.4862	7.70719	0.433467	3.31855
CNAG_00697	14.0021	15.8792	22.658	20.7667	17.3237	20.0384	33.991	35.5537	6.74988	21.7651	12.5069	22.2126	14.1868	42.6112	20.7948	64.7669	14.5752	5.90497	15.5692	16.774	27.1281	27.5274	35.2351	29.783	45.6362	54.4946	32.0859	33.7484	29.1697	44.9207	41.2893	52.1528	49.4192	71.5344	42.5032	40.5893
CNAG_00698	7.07479	10.6575	14.568	15.192	12.9542	11.7136	17.2255	18.2803	7.46331	12.0614	17.2349	15.2438	12.527	16.083	17.4802	34.4288	7.02371	8.4813	11.5395	10.8063	19.5202	18.1684	16.8061	13.702	22.5023	18.8408	18.2286	13.0001	24.4581	19.6913	20.9835	20.7966	18.1669	25.959	16.8843	14.6376
CNAG_00699	0.534479	0.904436	0.86968	4.17543	5.00628	12.5759	6.92698	20.3768	0.427276	0.962002	10.4084	16.394	15.3412	35.0252	26.6908	73.8005	3.06552	0.914136	1.33975	1.62782	2.93646	3.15094	3.55837	5.01841	4.50662	3.47327	1.79729	2.57484	27.4966	24.7805	35.2064	41.5176	29.4285	29.5418	12.7106	14.1833
CNAG_00700	40.6027	29.7664	56.9325	76.8745	67.8595	81.6607	62.5834	63.8148	14.6898	50.3723	39.8308	52.6774	16.4753	29.3467	14.3065	24.0829	20.0769	10.7628	50.3655	43.2316	94.7742	71.4807	152.709	138.343	96.1796	84.5836	63.6918	43.8386	116.018	80.2088	83.762200000000007	139.178	78.7995	53.8123	127.163	101.167
CNAG_00701	13.6341	26.1385	11.5618	25.0123	13.3315	13.208	12.8891	11.0917	4.70656	28.81	5.07321	6.48737	3.29736	1.56243	0.905254	5.966	20.7631	3.40114	22.2958	24.3259	49.2864	47.8435	50.1298	46.0648	35.0794	41.7872	30.7201	28.9866	30.4507	34.5669	48.9023	48.4272	38.6455	33.7217	35.6053	34.1573
CNAG_00702	13.8417	47.9265	36.9913	60.9855	40.3995	57.3551	37.6782	32.4313	9.05105	26.2954	27.4821	47.6923	20.7304	41.7506	19.339	71.0976	3.42684	7.56358	38.9857	42.1647	70.2563	89.8841	71.7189	83.8167	26.2595	24.4929	46.597	60.8689	62.6475	69.5784	42.722	44.3268	21.2197	14.5821	22.2411	23.6853
CNAG_00703	235.741	306.568	497.209	793.714	709.103	957.488	940.869	942.012	125.853	349.321	277.575	379.766	240.604	624.277	149.233	261.034	204.967	66.2279	246.954	263.993	1185.02	1010.62	2117.89	1756.22	2359.34	2065.47	472.29	406.543	1296.05	1130.93	1773.6	3113.38	2024.36	2032.56	2458.19	2340.24
CNAG_00704	7.72202	4.06575	17.7853	9.14927	8.65311	9.82489	11.3842	8.09199	6.85387	9.67694	11.897	9.69662	6.40222	10.3115	9.54226	14.5417	15.0383	3.6676	5.5576	5.99525	15.0631	12.0016	13.1035	13.4061	11.6017	9.26892	14.4297	13.2594	15.2256	11.903	14.5489	16.3081	10.5017	9.24445	7.85634	8.60246
CNAG_00705	11.1915	12.7731	11.6097	28.5775	12.3047	18.3252	15.6626	11.1482	4.18782	16.7181	14.3646	14.1275	6.11239	15.6969	8.05707	29.7656	8.58936	6.82458	19.2607	24.2714	21.1322	30.4524	27.6564	24.2941	23.9679	23.3635	22.6587	30.0445	44.863	26.8309	31.5196	38.5161	34.905	40.7831	28.3257	34.2791
CNAG_00706	8.36051	22.0923	12.3777	16.5472	17.8141	19.0133	15.0977	9.96167	3.61612	19.3449	12.2073	8.64564	6.01686	9.5002	6.26206	9.75162	0.891367	1.3106	13.5256	14.511	34.4135	33.4094	41.9392	36.1621	23.3736	24.9637	15.2763	12.6685	37.2282	21.7238	16.2222	44.5764	21.3978	15.977	27.5208	22.9409
CNAG_00707	82.1732	157.023	94.1275	163.61	99.7004	176.731	105.041	105.078	15.3098	127.827	25.9629	33.5153	22.0196	32.5598	8.73	33.045	5.9114	18.2933	137.36	117.745	185.662	171.497	139.728	143.362	68.3772	60.8556	157.839	138.678	136.99	157.679	138.332	164.279	66.433	62.4244	35.4101	51.2939
CNAG_00708	11.7845	11.3349	16.43	12.3273	11.0583	13.6978	14.7512	14.4139	3.1807	21.8634	12.9848	18.547	2.78549	10.1243	4.21319	11.5046	18.6736	1.55394	18.562	20.1945	42.7102	40.5238	25.4957	25.0142	26.359	22.3789	30.5918	27.0398	17.7927	22.583	27.7896	21.8116	29.3488	25.2346	18.7359	26.1582
CNAG_00709	0	0	8.27685	10.7813	10.3743	16.5336	18.1372	20.9823	0.466494	0	5.69652	15.7084	7.35352	14.16	6.40068	20.1221	6.98777	5.10673	0.770464	5.88004	2.25555	4.71131	12.4227	10.8009	5.68143	6.03519	3.1754	2.23137	6.05629	12.3988	10.6371	18.0549	14.2552	9.42405	8.99444	7.31291
CNAG_00710	3.41359	2.89809	3.38216	3.80143	1.46671	1.40542	4.04169	7.08292	1.66598	0	1.79736	7.59491	1.16717	6.64994	3.12471	11.5743	1.63704	5.54487	4.31694	6.43397	1.97335	2.35854	3.66556	1.60109	3.28614	3.73587	8.90113	14.0887	5.49989	6.64569	4.61846	6.35362	4.59098	5.86349	1.14854	4.91666
CNAG_00711	14.1005	115.225	39.2886	66.4354	27.8022	17.0546	35.8803	12.9469	17.3642	97.0946	17.22	64.329	17.5937	106.002	19.1154	39.1488	27.5314	44.5129	96.0698	168.768	9.58273	10.7521	0	1.65123	10.3949	0	39.4769	29.8297	6.35257	23.4848	18.9426	0	24.9394	0	0	4.68464
CNAG_00712	10.5001	10.3793	13.4043	7.08408	5.18964	6.06332	6.08587	6.27448	10.0225	17.1346	7.27123	10.4301	3.90093	6.97279	2.41075	7.5147	4.58037	1.07696	13.2995	15.2551	21.2267	25.6246	11.2908	9.13001	9.10737	10.3746	20.4387	16.5271	11.6105	17.7497	11.5016	33.9606	9.93459	4.10616	7.07125	6.61271
CNAG_00713	5.17866	7.03821	8.81543	16.0726	17.2455	17.2782	13.1702	12.7034	1.09904	2.02831	13.3593	16.0031	7.05809	16.5073	4.22952	13.5902	20.7817	7.70335	2.38473	6.59366	9.59447	6.77388	17.2092	13.5064	11.0837	14.0006	8.11205	4.69246	12.8014	23.7169	28.3563	24.9288	19.4194	21.8669	22.1913	22.1718
CNAG_00714	1.2203	0	2.63203	2.71423	4.1786	4.30605	4.50325	4.6488	0	0	2.54915	1.97745	1.64509	1.78246	3.73062	3.73272	1.17289	1.02841	6.20798	2.41252	0.567945	9.15119	5.92659	7.94958	5.72227	8.18281	3.51797	1.60522	6.96977	0.734563	5.91105	6.0608	7.06503	16.8744	1.64699	9.63209
CNAG_00715	141.407	61.3221	19.7671	177.504	226.24	108.029	202.204	180.229	11.2622	100.37	131.233	108.619	24.194	118.191	92.0953	37.1606	283.897	48.8559	223.829	95.3289	233.94	173.82	237.539	372.459	478.857	552.892	142.709	143.841	197.834	425.725	481.874	332.124	473.728	133.12	225.255	389.908
CNAG_00716	490.265	706.273	508.677	601.141	693.442	1010.71	900.621	1000.45	189.535	708.372	397.638	842.904	358.544	907.758	177.908	658.751	925.047	396.998	877.441	805.435	1002.99	1285.82	1525.37	1656.53	2437.61	1815.84	1227.26	1546.92	1579.76	1768.99	2717.88	2376.94	2607.82	2116.95	1580.31	1937.05
CNAG_00717	10.1064	14.3912	15.2482	20.7145	17.6252	30.3429	33.8471	35.964	10.1029	17.9681	13.3972	36.2265	11.7967	32.3421	15.661	26.0991	3.69502	14.9299	12.8024	12.0988	5.35166	4.52885	6.21068	8.87834	8.40284	7.34221	16.0869	16.1613	16.5269	13.8577	15.3691	11.1493	12.7025	6.62554	9.07537	8.89189
CNAG_00718	5.41971	3.19375	7.9992	15.4165	9.75852	10.6449	12.4784	10.7403	3.17612	1.35611	8.75995	15.6093	3.76309	8.49462	7.26945	13.8318	5.41237	4.01754	3.55506	3.37957	5.62962	3.75781	9.81667	8.07546	9.01777	6.94914	2.56716	1.59889	9.14026	10.9545	11.5361	10.1294	14.9325	10.4555	11.3833	12.0718
CNAG_00719	17.0652	20.7175	12.6907	19.6909	18.3053	18.937	25.1731	16.5369	9.27535	15.7554	16.7587	15.0227	12.184	12.904	13.0775	26.1051	11.7031	5.93141	17.6227	18.9981	45.1998	25.6448	46.5492	30.005	36.5496	30.2587	24.8546	22.7425	24.8747	35.2368	35.609	58.1176	31.1769	27.8369	35.8981	35.7939
CNAG_00720	5.09672	6.07279	34.3417	32.1132	18.8962	15.8864	18.7963	14.5653	7.33999	2.74122	6.97862	13.4239	9.42768	11.787	12.3702	20.5976	60.0281	1.78823	21.8953	17.1784	51.6413	56.3111	45.7587	33.0088	22.8808	17.3492	36.0921	27.1686	23.6416	19.9563	21.6242	25.3161	27.8699	23.147	15.4839	16.5831
CNAG_00721	10.0311	24.0962	33.3777	37.8204	31.1915	43.5694	28.3097	40.2803	7.55622	37.7018	32.7659	53.6715	16.9401	45.4741	16.7847	46.5999	11.0962	18.5516	15.5936	30.0488	31.0024	47.5034	66.6259	66.5173	50.2885	43.7021	26.5293	28.6875	53.6326	47.0958	36.1359	63.1839	48.0233	44.3396	44.6268	44.2055
CNAG_00722	3.24265	20.0944	4.60443	21.4777	14.4969	16.767	25.3156	30.5475	5.7842	20.7584	12.1519	5.29317	12.1519	14.189	5.03946	18.294	6.30528	9.71521	25.5259	22.2887	40.6387	57.3602	40.4609	57.1445	49.8572	53.4627	36.6933	47.0117	45.5352	92.2063	57.1373	78.1183	51.5499	40.6182	51.1202	68.9513
CNAG_00723	0	0	4.21686	3.62163	2.51312	5.97039	4.41526	7.42965	0.379253	2.80313	7.68789	12.2463	3.32127	1.90131	3.28424	4.69554	2.81054	1.37611	8.03865	2.27869	3.6189	3.24248	4.19959	3.50201	5.35175	3.16518	6.62867	8.96409	13.2667	10.5417	12.3541	8.07621	9.43673	10.9208	1.97234	3.60786
CNAG_00726	3.9016	0.529759	14.9071	2.3179	0.447378	4.5896	0.964912	2.69772	0.916646	6.72799	0.205768	1.57785	0	0	0	0.682951	6.73305	0	2.95713	2.10057	12.2542	1.72356	2.09269	0	0.315915	0	5.08171	2.86048	1.11821	0	0.468577	0	0	0	0	0
